item,itemLabel,website
http://www.wikidata.org/entity/Q4686902,Advogato,http://www.advogato.org/
http://www.wikidata.org/entity/Q4686956,Adzuna,http://www.adzuna.fr
http://www.wikidata.org/entity/Q4686956,Adzuna,https://www.adzuna.co.uk/
http://www.wikidata.org/entity/Q4687723,Aelyria,http://www.aelyria.com/
http://www.wikidata.org/entity/Q4687893,Aeon,https://aeon.co
http://www.wikidata.org/entity/Q4689448,afreecaTV,http://www.afreeca.com/
http://www.wikidata.org/entity/Q4689673,African American Registry,http://www.aaregistry.com
http://www.wikidata.org/entity/Q4690203,AfroFoodtv.com,http://www.afrofoodtv.com
http://www.wikidata.org/entity/Q4691987,Agency.com,http://agency.com
http://www.wikidata.org/entity/Q4694264,Agropedia,http://www.agropedia.net/
http://www.wikidata.org/entity/Q4696801,Aidsmap,http://www.aidsmap.com/
http://www.wikidata.org/entity/Q4698597,Airdisaster.com,http://airdisaster.com
http://www.wikidata.org/entity/Q4698816,Airlock Alpha,http://www.airlockalpha.com/
http://www.wikidata.org/entity/Q4698837,Airnav.com,http://airnav.com
http://www.wikidata.org/entity/Q4699045,Airtime.com,http://www.airtime.com/
http://www.wikidata.org/entity/Q4704926,BBC News Online,http://www.bbc.co.uk/news/
http://www.wikidata.org/entity/Q4706566,Cloob,http://www.cloob.com/
http://www.wikidata.org/entity/Q4713363,Alcorn McBride,http://www.alcorn.com/
http://www.wikidata.org/entity/Q4721809,Alfa.lt,http://alfa.lt
http://www.wikidata.org/entity/Q4727467,Alive in Baghdad,http://www.aliveinbaghdad.org
http://www.wikidata.org/entity/Q4727585,Aljazeera.com,http://aljazeera.net/
http://www.wikidata.org/entity/Q4727585,Aljazeera.com,http://www.aljazeera.com/
http://www.wikidata.org/entity/Q4728468,AllBusiness.com,http://allbusiness.com
http://www.wikidata.org/entity/Q4728470,AllHipHop,http://allhiphop.com
http://www.wikidata.org/entity/Q4729783,All Things Digital,http://www.allthingsd.com
http://www.wikidata.org/entity/Q4731212,Alleba,http://www.alleba.com
http://www.wikidata.org/entity/Q4733266,Allrecipes.com,http://allrecipes.co.uk/
http://www.wikidata.org/entity/Q4733266,Allrecipes.com,http://allrecipes.com/
http://www.wikidata.org/entity/Q4733266,Allrecipes.com,http://allrecipes.ru/
http://www.wikidata.org/entity/Q4733331,Alluc,http://www.alluc.ee/
http://www.wikidata.org/entity/Q4734948,AlphaGalileo,http://www.alphagalileo.org/
http://www.wikidata.org/entity/Q4738895,AmIAnnoying.com,http://amiannoying.com
http://www.wikidata.org/entity/Q4738937,Am I Right,http://www.amiright.com
http://www.wikidata.org/entity/Q4739029,AmaderGaan.com,http://www.amadergaan.com
http://www.wikidata.org/entity/Q4740845,Amazon China,http://www.amazon.cn/
http://www.wikidata.org/entity/Q4740845,Amazon China,https://www.amazonaws.cn
http://www.wikidata.org/entity/Q4743315,American Center for Voting Rights,http://www.ac4vr.com
http://www.wikidata.org/entity/Q4744547,American Musical Supply,https://www.americanmusical.com
http://www.wikidata.org/entity/Q4744565,American National Corpus,http://www.anc.org/
http://www.wikidata.org/entity/Q4745567,Americana Exchange,http://www.americanaexchange.com/
http://www.wikidata.org/entity/Q4751228,AnandTech,http://www.anandtech.com
http://www.wikidata.org/entity/Q4762034,AngelList,https://angel.co/
http://www.wikidata.org/entity/Q4763931,Angry Asian Man,http://blog.angryasianman.com/
http://www.wikidata.org/entity/Q4765170,Anime on Demand,http://www.anime-on-demand.de/
http://www.wikidata.org/entity/Q4769644,AnnualCreditReport.com,https://www.annualcreditreport.com/
http://www.wikidata.org/entity/Q4770020,Anonplus,http://anonplus.com/
http://www.wikidata.org/entity/Q4779179,Apartment Ratings,http://www.ApartmentRatings.com
http://www.wikidata.org/entity/Q4779182,Apartment Therapy,http://www.apartmenttherapy.com/
http://www.wikidata.org/entity/Q4780793,AppJet,http://appjet.com
http://www.wikidata.org/entity/Q4780793,AppJet,http://www.appjet.com/
http://www.wikidata.org/entity/Q4780800,AppSumo,https://appsumo.com/
http://www.wikidata.org/entity/Q4781774,Apptegic,http://www.apptegic.com
http://www.wikidata.org/entity/Q4786888,Archimedes-lab.org,http://www.archimedes-lab.org
http://www.wikidata.org/entity/Q4787279,Archives Hub,https://archiveshub.jisc.ac.uk/
http://www.wikidata.org/entity/Q4788827,ArenaBG,http://0.arenabg.com/
http://www.wikidata.org/entity/Q4791625,Ark Clothing,http://www.ark.co.uk/
http://www.wikidata.org/entity/Q4792005,ArkivMusic,http://www.arkivmusic.com/classical/main.jsp
http://www.wikidata.org/entity/Q4793069,Armedangels,http://www.armedangels.co.uk/en/index.html
http://www.wikidata.org/entity/Q4794164,Army Knowledge Online,https://www.us.army.mil/
http://www.wikidata.org/entity/Q4795628,Around the Rings,http://www.aroundtherings.com/
http://www.wikidata.org/entity/Q4796642,Artsy,https://www.artsy.net/
http://www.wikidata.org/entity/Q4801219,ArtistAloud.com,http://www.artistaloud.com
http://www.wikidata.org/entity/Q4801242,Artist growth,http://www.artistgrowth.com
http://www.wikidata.org/entity/Q4801423,Arts & Letters Daily,http://www.aldaily.com/
http://www.wikidata.org/entity/Q4804987,Ashford.com,http://www.ashford.com
http://www.wikidata.org/entity/Q4806263,Asia-Pacific Telecentre Network,http://www.aptn.asia
http://www.wikidata.org/entity/Q4806322,AsiaOne,https://www.asiaone.com/
http://www.wikidata.org/entity/Q4806613,Asian Correspondent,http://www.asiancorrespondent.com/
http://www.wikidata.org/entity/Q4807053,AskMoses.com,http://askmoses.com
http://www.wikidata.org/entity/Q4807054,Oxford Dictionaries,http://www.oxforddictionaries.com/
http://www.wikidata.org/entity/Q4807093,Ask Ubuntu,https://askubuntu.com/
http://www.wikidata.org/entity/Q4807097,Ask a Biologist,http://askabiologist.asu.edu/
http://www.wikidata.org/entity/Q4807249,Askville,http://askville.amazon.com
http://www.wikidata.org/entity/Q4808112,GameFront,http://www.gamefront.com/
http://www.wikidata.org/entity/Q4811639,Astronomia.pl,http://www.astronomia.pl
http://www.wikidata.org/entity/Q4815596,Athlinks,http://www.athlinks.com
http://www.wikidata.org/entity/Q4816435,Atlantic Free Press,http://www.atlanticfreepress.com/
http://www.wikidata.org/entity/Q4817241,AtomicPark.com,http://www.atomicpark.com/
http://www.wikidata.org/entity/Q4818735,Attrition,http://attrition.org
http://www.wikidata.org/entity/Q4822839,AustLit: The Australian Literature Resource,https://www.austlit.edu.au/
http://www.wikidata.org/entity/Q4823521,Australia.gov.au,http://www.australia.gov.au
http://www.wikidata.org/entity/Q4824201,Australian Gamer,http://www.australiangamer.com/
http://www.wikidata.org/entity/Q4824440,Australian Music Online,http://www.amo.org.au/
http://www.wikidata.org/entity/Q4824620,Australian Rock Database,http://www.ozrockdb.com/
http://www.wikidata.org/entity/Q4824657,Australian Screen Online,https://aso.gov.au/
http://www.wikidata.org/entity/Q4826048,AutoAdmit,http://www.autoadmit.com
http://www.wikidata.org/entity/Q4826051,AutoBidsOnline,http://www.autobidsonline.com
http://www.wikidata.org/entity/Q4826081,AutoTempest,http://www.autotempest.com/
http://www.wikidata.org/entity/Q4826084,Autotrader.com,https://www.autotrader.com
http://www.wikidata.org/entity/Q4826178,Autoblog.com,http://www.autoblog.com
http://www.wikidata.org/entity/Q4826507,Automatic Complaint-Letter Generator,http://www.pakin.org/complaint
http://www.wikidata.org/entity/Q4827011,Autostraddle,https://www.autostraddle.com/
http://www.wikidata.org/entity/Q4827095,Autoworld.com.my,http://www.autoworld.com.my/
http://www.wikidata.org/entity/Q4829577,Avvo,http://www.avvo.com
http://www.wikidata.org/entity/Q4834412,B3ta,http://www.b3ta.com/
http://www.wikidata.org/entity/Q4834802,BBC Computer Literacy Project 2012,http://www.bbchelloworld.co.uk/index.html
http://www.wikidata.org/entity/Q4834805,BBC Domesday Reloaded,http://www.bbc.co.uk/domesday
http://www.wikidata.org/entity/Q4834824,BBC Jam,http://jam.bbc.co.uk
http://www.wikidata.org/entity/Q4835012,BBC WebWise,http://www.bbc.co.uk/webwise/
http://www.wikidata.org/entity/Q4835107,BBspot,http://www.bbspot.com
http://www.wikidata.org/entity/Q6999793,Netmums,http://www.netmums.com/
http://www.wikidata.org/entity/Q6999927,Netribution,http://www.netribution.co.uk/
http://www.wikidata.org/entity/Q7000516,Nettime,http://nettime.org
http://www.wikidata.org/entity/Q7002309,One (website),http://www.one.co.il
http://www.wikidata.org/entity/Q7003858,NeverSeconds,http://neverseconds.blogspot.co.uk/
http://www.wikidata.org/entity/Q7005125,NewMusicBox,http://www.newmusicbox.org
http://www.wikidata.org/entity/Q7005198,New Advent,http://newadvent.org/
http://www.wikidata.org/entity/Q7006716,New Country Star,http://NewCountryStar.com
http://www.wikidata.org/entity/Q7007734,New Game Network,http://www.newgamenetwork.com
http://www.wikidata.org/entity/Q7014785,Q7014785,http://mogobe.walla.co.il/
http://www.wikidata.org/entity/Q7015345,New Zealand Electronic Text Centre,http://nzetc.victoria.ac.nz
http://www.wikidata.org/entity/Q7018604,Newmatilda.com,http://www.newmatilda.com/
http://www.wikidata.org/entity/Q7019205,NewsBiscuit,http://www.newsbiscuit.com/
http://www.wikidata.org/entity/Q7019244,NewsNow,http://www.newsnow.co.uk
http://www.wikidata.org/entity/Q7019591,Newsbeat,http://www.bbc.co.uk/newsbeat/
http://www.wikidata.org/entity/Q7019688,Newslookup,http://www.newslookup.com/
http://www.wikidata.org/entity/Q7019883,Newsvine,http://newsvine.com/
http://www.wikidata.org/entity/Q7020851,Newzbin,http://www.newzbin2.es
http://www.wikidata.org/entity/Q7021048,Next Jump,http://www.nextjump.com
http://www.wikidata.org/entity/Q7021239,Nextdoor,https://nextdoor.com/
http://www.wikidata.org/entity/Q7021267,NexusMods,http://nexusmods.com/
http://www.wikidata.org/entity/Q7036554,Nikonians,http://nikonians.org
http://www.wikidata.org/entity/Q7042409,Njection,http://www.njection.com/
http://www.wikidata.org/entity/Q7047741,Noisecreep,http://www.noisecreep.com
http://www.wikidata.org/entity/Q7057010,Q7057010,http://www.fisheye.co.il/
http://www.wikidata.org/entity/Q7060019,Archives West,http://archiveswest.orbiscascade.org/
http://www.wikidata.org/entity/Q7062524,NotchUp,http://notchup.com/
http://www.wikidata.org/entity/Q7065424,Now Play It,http://www.nowplayit.com
http://www.wikidata.org/entity/Q7070550,NutshellMail,http://nutshellmail.com/
http://www.wikidata.org/entity/Q7071301,Nytheatre.com,http://nytheatre.com
http://www.wikidata.org/entity/Q7073036,OSNews,https://www.osnews.com
http://www.wikidata.org/entity/Q7073152,OVGuide,http://www.ovguide.com/
http://www.wikidata.org/entity/Q7075688,Occidental Observer,http://www.theoccidentalobserver.net/
http://www.wikidata.org/entity/Q7075783,Occupational Information Network,https://www.onetonline.org/
http://www.wikidata.org/entity/Q7075786,Occupational Outlook Handbook,https://www.bls.gov/ooh/home.htm
http://www.wikidata.org/entity/Q7076003,Ocean Group International,http://www.oceangroup.com
http://www.wikidata.org/entity/Q7077438,Odd Todd,http://www.oddtodd.com
http://www.wikidata.org/entity/Q7077796,Odikyo,http://odikyo.com/
http://www.wikidata.org/entity/Q7079029,Offbeatr,http://offbeatr.com/
http://www.wikidata.org/entity/Q7079108,OfficeArrow,http://www.officearrow.com
http://www.wikidata.org/entity/Q7080527,Oh No They Didn't,http://ohnotheydidnt.com
http://www.wikidata.org/entity/Q7084457,Old Man Murray,http://www.oldmanmurray.com/
http://www.wikidata.org/entity/Q7085394,Old Weather,http://www.oldweather.org/
http://www.wikidata.org/entity/Q7090063,Omelete,http://www.omelete.com.br/
http://www.wikidata.org/entity/Q7090143,OMGPop,http://www.omgpop.com
http://www.wikidata.org/entity/Q7090859,OnMilwaukee.com,http://www.onmilwaukee.com
http://www.wikidata.org/entity/Q7091163,On This Day,http://news.bbc.co.uk/onthisday/
http://www.wikidata.org/entity/Q7093691,Oneindia.in,http://www.oneindia.com/
http://www.wikidata.org/entity/Q7093983,Onkosh,http://www.onkosh.com/
http://www.wikidata.org/entity/Q7094636,Ontario Consultants on Religious Tolerance,http://www.religioustolerance.org/
http://www.wikidata.org/entity/Q7095122,Onward State,http://onwardstate.com/
http://www.wikidata.org/entity/Q7095470,Ooyala,http://www.ooyala.com
http://www.wikidata.org/entity/Q7095734,OpenAirplane,http://www.openairplane.com/
http://www.wikidata.org/entity/Q7095739,OpenBSD Journal,https://undeadly.org
http://www.wikidata.org/entity/Q7095769,OpenDesktop.org,http://www.opendesktop.org/
http://www.wikidata.org/entity/Q7096002,Open Diary,https://www.opendiary.com
http://www.wikidata.org/entity/Q7096046,Open Font Library,https://fontlibrary.org
http://www.wikidata.org/entity/Q7096057,Open Genealogy Alliance,http://www.opengenalliance.org/
http://www.wikidata.org/entity/Q7096485,OpenCellID,http://www.opencellid.org
http://www.wikidata.org/entity/Q7098165,OpinionJournal.com,http://www.opinionjournal.com
http://www.wikidata.org/entity/Q7099921,Orato,http://www.orato.com/
http://www.wikidata.org/entity/Q7100774,Orderzone.com,http://orderzone.com
http://www.wikidata.org/entity/Q7102757,Orion,http://www.orionmagazine.org/
http://www.wikidata.org/entity/Q7102827,Orisinal,http://www.ferryhalim.com/orisinal/
http://www.wikidata.org/entity/Q7108413,Otalo.com,http://www.otalo.com
http://www.wikidata.org/entity/Q7109499,OttoBib.com,http://www.ottobib.com/
http://www.wikidata.org/entity/Q7110545,OurStage,http://ourstage.com
http://www.wikidata.org/entity/Q7111241,Our World 2.0,http://ourworld.unu.edu/
http://www.wikidata.org/entity/Q7111402,OutHistory,http://outhistory.org/wiki/
http://www.wikidata.org/entity/Q7112845,Outpost Gallifrey,http://www.gallifreyone.com
http://www.wikidata.org/entity/Q7113767,Overlawyered,http://www.overlawyered.com/
http://www.wikidata.org/entity/Q7116265,Oyez Project,http://oyez.org
http://www.wikidata.org/entity/Q7116644,Ozoneweb,http://www.eea.europa.eu/maps/ozone/map
http://www.wikidata.org/entity/Q7118910,PEERtrainer,http://www.peertrainer.com
http://www.wikidata.org/entity/Q7119678,PLUN.ASIA,http://www.plun.asia
http://www.wikidata.org/entity/Q7124128,PagSeguro,https://pagseguro.uol.com.br
http://www.wikidata.org/entity/Q7124641,PaidContent,http://paidcontent.org
http://www.wikidata.org/entity/Q7130682,PandoDaily,http://www.pando.com
http://www.wikidata.org/entity/Q7132647,Paper Project,http://paperproject.org
http://www.wikidata.org/entity/Q7138520,Parking In Motion,http://www.parkinginmotion.com:80/?
http://www.wikidata.org/entity/Q7142487,Passagen,http://www.passagen.se
http://www.wikidata.org/entity/Q7142782,Passions Network,http://www.passionsnetwork.com
http://www.wikidata.org/entity/Q7142789,Passive-Aggressive Notes,http://www.passiveaggressivenotes.com
http://www.wikidata.org/entity/Q7144471,Lens.org,http://www.patentlens.net
http://www.wikidata.org/entity/Q7144743,Patheos,http://www.patheos.com/
http://www.wikidata.org/entity/Q7144756,Pathfinder,http://www.pathfinder.com
http://www.wikidata.org/entity/Q7157136,PbNation,http://www.pbnation.com
http://www.wikidata.org/entity/Q7157574,Peacefire,http://www.peacefire.org
http://www.wikidata.org/entity/Q7160191,Peekvid,http://www.peekvid.com
http://www.wikidata.org/entity/Q7165903,People Media,http://www.peoplemedia.com
http://www.wikidata.org/entity/Q7165972,People of Walmart,http://peopleofwalmart.com/
http://www.wikidata.org/entity/Q7169558,Perpetuelle,http://www.perpetuelle.com/
http://www.wikidata.org/entity/Q7178304,Petfinder,https://www.petfinder.com/
http://www.wikidata.org/entity/Q7179252,Pets.com,http://www.pets.com/
http://www.wikidata.org/entity/Q7179838,Pghbridges.com,http://pghbridges.com
http://www.wikidata.org/entity/Q7181305,PhenX Toolkit,https://www.phenxtoolkit.org/
http://www.wikidata.org/entity/Q7187648,Photobox,https://www.photobox.co.uk
http://www.wikidata.org/entity/Q7190127,Piano Media,http://www.pianomedia.eu/
http://www.wikidata.org/entity/Q7191710,Q7191710,http://evchk.wikia.com/wiki/%E9%A6%96%E9%A0%81
http://www.wikidata.org/entity/Q7194874,Pinboard,http://pinboard.in/
http://www.wikidata.org/entity/Q8072310,Zinch,http://www.zinch.com/
http://www.wikidata.org/entity/Q8073715,Zomato,https://www.zomato.com/
http://www.wikidata.org/entity/Q8073715,Zomato,https://www.zomato.com/tr
http://www.wikidata.org/entity/Q8073715,Zomato,https://www.zomato.com/uk
http://www.wikidata.org/entity/Q8073887,Zone-H,http://www.zone-h.org/
http://www.wikidata.org/entity/Q8073893,ZoneZero,http://zonezero.com/
http://www.wikidata.org/entity/Q8074024,zoo.gr,http://www.zoo.gr/
http://www.wikidata.org/entity/Q8074026,ZooBank,http://zoobank.org/
http://www.wikidata.org/entity/Q8074179,Zoomerang.com,http://www.zoomerang.com
http://www.wikidata.org/entity/Q8074201,Zoopla,http://www.zoopla.co.uk/
http://www.wikidata.org/entity/Q8075007,Zug.com,http://www.zug.com
http://www.wikidata.org/entity/Q8075241,Zumbl,http://www.zumbl.com
http://www.wikidata.org/entity/Q8075901,Zygote in My Coffee,http://www.zygoteinmycoffee.com
http://www.wikidata.org/entity/Q8080131,İnci Sözlük,http://incisozluk.com.tr/
http://www.wikidata.org/entity/Q8084054,‡biblios.net,http://biblios.net/
http://www.wikidata.org/entity/Q8084731,Q8084731,http://www.moviecollection.jp/
http://www.wikidata.org/entity/Q8558960,Old English Wikipedia,https://ang.wikipedia.org/
http://www.wikidata.org/entity/Q8560590,Nepali Wikipedia,https://ne.wikipedia.org/
http://www.wikidata.org/entity/Q8561870,Central Bikol Wikipedia,https://bcl.wikipedia.org/
http://www.wikidata.org/entity/Q8563773,Flickchart,http://www.flickchart.com
http://www.wikidata.org/entity/Q8564343,Football Outsiders,http://www.footballoutsiders.com
http://www.wikidata.org/entity/Q8571840,Sindhi Wikipedia,https://sd.wikipedia.org/
http://www.wikidata.org/entity/Q8648724,Tuniu,http://www.tuniu.com
http://www.wikidata.org/entity/Q8771327,EMOL,http://www.emol.com
http://www.wikidata.org/entity/Q9022015,LewRockwell.com,http://www.lewrockwell.com
http://www.wikidata.org/entity/Q9028477,Q9028477,http://www.meravellesvalencianes.org
http://www.wikidata.org/entity/Q9062565,Q9062565,http://www.prestario.com/
http://www.wikidata.org/entity/Q9167514,Q9167514,http://www.bazarecenzji.pl/
http://www.wikidata.org/entity/Q9229447,NaTemat.pl,http://natemat.pl
http://www.wikidata.org/entity/Q9275962,Gratka.pl,http://www.gratka.pl
http://www.wikidata.org/entity/Q9303048,Microsoft Vine,http://www.vine.net
http://www.wikidata.org/entity/Q9321424,Playforia,http://www.aapeli.com/
http://www.wikidata.org/entity/Q9321424,Playforia,http://www.playforia.net/
http://www.wikidata.org/entity/Q9384431,CDNews,http://www.cdnews.com.tw/
http://www.wikidata.org/entity/Q9384489,CTnews,http://www.chinatimes.com/
http://www.wikidata.org/entity/Q9580090,Acharts.co,http://acharts.co
http://www.wikidata.org/entity/Q9583664,AdoroCinema,http://www.adorocinema.com/
http://www.wikidata.org/entity/Q9610507,Americanas.com,https://www.americanas.com.br/
http://www.wikidata.org/entity/Q9659429,Q9659429,http://www.bluebus.com.br
http://www.wikidata.org/entity/Q9663951,Brazil 247,http://brasil247.com/
http://www.wikidata.org/entity/Q9664048,Brasil Online,http://www.bol.com.br
http://www.wikidata.org/entity/Q10267901,Dokoo,http://www.dokoo.com/
http://www.wikidata.org/entity/Q10275496,Estante Virtual,https://www.estantevirtual.com.br/
http://www.wikidata.org/entity/Q10288674,Geneall,http://www.geneall.net
http://www.wikidata.org/entity/Q10290122,Q10290122,http://globoesporte.com
http://www.wikidata.org/entity/Q10292692,Guia dos Quadrinhos,http://www.guiadosquadrinhos.com/
http://www.wikidata.org/entity/Q10299323,Q10299323,http://www.ibahia.com/
http://www.wikidata.org/entity/Q10304226,Q10304226,http://www.itapoanonline.com.br
http://www.wikidata.org/entity/Q10318291,Lightbox.com,http://www.lightbox.com/
http://www.wikidata.org/entity/Q10328577,Memória Globo,http://www.memoriaglobo.com.br/
http://www.wikidata.org/entity/Q10329144,Q10329144,http://busca.uol.com.br/miner.jhtm
http://www.wikidata.org/entity/Q10333166,Q10333166,http://mundocanibal.com.br/
http://www.wikidata.org/entity/Q10334762,Mídia Sem Máscara,http://midiasemmascara.org
http://www.wikidata.org/entity/Q10350458,PlayStation Blog,http://blog.us.playstation.com/
http://www.wikidata.org/entity/Q10354583,Propeller.com,http://propeller.com
http://www.wikidata.org/entity/Q10356556,R7,https://www.r7.com/
http://www.wikidata.org/entity/Q10373305,Songfacts,https://www.songfacts.com/
http://www.wikidata.org/entity/Q10379864,PCPOP.COM,http://pcpop.com
http://www.wikidata.org/entity/Q10383250,Q10383250,http://top40-charts.com
http://www.wikidata.org/entity/Q10387944,Universo HQ,http://www.universohq.com/
http://www.wikidata.org/entity/Q10393281,We Heart It,http://www.weheartit.com/
http://www.wikidata.org/entity/Q10393506,Q10393506,http://whiplash.net
http://www.wikidata.org/entity/Q10394720,YouPIX,http://youpix.com.br/
http://www.wikidata.org/entity/Q10397075,Vårdguiden 1177,http://1177.se
http://www.wikidata.org/entity/Q10476652,Netor,http://www.netor.cn
http://www.wikidata.org/entity/Q10476652,Netor,http://www.netor.net
http://www.wikidata.org/entity/Q10493429,Q10493429,http://www.fz.se/
http://www.wikidata.org/entity/Q10494499,Feber.se,https://feber.se
http://www.wikidata.org/entity/Q10495175,Q10495175,http://filmarkivet.se
http://www.wikidata.org/entity/Q10498307,Fotbollskanalen.se,http://fotbollskanalen.se
http://www.wikidata.org/entity/Q10498954,Fria Tider,http://www.friatider.se/
http://www.wikidata.org/entity/Q10519547,Q10519547,http://helgon.se
http://www.wikidata.org/entity/Q10525016,Q10525016,http://hockeykanalen.se
http://www.wikidata.org/entity/Q10525087,hogwarts.nu,http://hogwarts.nu
http://www.wikidata.org/entity/Q10546731,Q10546731,http://knuff.se
http://www.wikidata.org/entity/Q10549075,Q10549075,http://krisinformation.se
http://www.wikidata.org/entity/Q10549314,Kritiker.se,http://kritiker.se
http://www.wikidata.org/entity/Q4835403,BEAM.TV,http://beam.tv
http://www.wikidata.org/entity/Q4835848,BLDGBLOG,http://bldgblog.blogspot.com/
http://www.wikidata.org/entity/Q4836698,BTDigg,http://btdigg63cdjmmmqj.onion
http://www.wikidata.org/entity/Q4836698,BTDigg,https://btdig.com/
http://www.wikidata.org/entity/Q4837690,BabelNet,https://babelnet.org/
http://www.wikidata.org/entity/Q4838174,BabyCenter,http://www.babycenter.com/
http://www.wikidata.org/entity/Q4839746,backstage.bbc.co.uk,http://backstage.bbc.co.uk/
http://www.wikidata.org/entity/Q4840140,BadJocks.com,http://badjocks.com/
http://www.wikidata.org/entity/Q4841085,Badpuppy,http://www.badpuppy.com
http://www.wikidata.org/entity/Q4843186,Baidu Knows,http://zhidao.baidu.com/
http://www.wikidata.org/entity/Q4845507,Partyflock,http://www.partyflock.nl/
http://www.wikidata.org/entity/Q4849090,"Baker, Donelson, Bearman, Caldwell & Berkowitz",http://www.bakerdonelson.com/
http://www.wikidata.org/entity/Q4851536,Ballast,http://ballastmag.com
http://www.wikidata.org/entity/Q4854201,BandPage,http://www.bandpage.com/
http://www.wikidata.org/entity/Q4854947,Bang Cartoon,http://www.bangcartoon.com
http://www.wikidata.org/entity/Q4855519,Bango plc,https://bango.com
http://www.wikidata.org/entity/Q4855877,BankBazaar.com,http://www.bankbazaar.com
http://www.wikidata.org/entity/Q4855888,BankTrack,http://www.banktrack.org
http://www.wikidata.org/entity/Q4866713,Basenotes,http://www.basenotes.net/
http://www.wikidata.org/entity/Q4874984,Bayut,http://www.bayut.com
http://www.wikidata.org/entity/Q4875455,BeNews,http://benews.com
http://www.wikidata.org/entity/Q4875708,WikiKids,http://www.wikikids.nl
http://www.wikidata.org/entity/Q4876346,Bear 71,http://bear71.nfb.ca
http://www.wikidata.org/entity/Q4876899,BeatThatQuote.com,http://www.beatthatquote.com
http://www.wikidata.org/entity/Q4877282,Beats Per Minute,http://beatsperminute.com/
http://www.wikidata.org/entity/Q4877667,Beautiful Agony,http://www.beautifulagony.com/
http://www.wikidata.org/entity/Q4880667,Behance,http://www.behance.net/
http://www.wikidata.org/entity/Q4882757,Beliefnet,http://www.beliefnet.com/
http://www.wikidata.org/entity/Q4887461,Benefits.Gov,https://www.benefits.gov/
http://www.wikidata.org/entity/Q4893824,Bernardinai.lt,http://www.bernardinai.lt/
http://www.wikidata.org/entity/Q4897369,Betavine,http://www.betavine.net
http://www.wikidata.org/entity/Q4901147,Bharat Rakshak,http://www.bharat-rakshak.com
http://www.wikidata.org/entity/Q4901764,Q4901764,http://www.credible.nl
http://www.wikidata.org/entity/Q4901972,Bhoomi,http://bhoomi.karnataka.gov.in/
http://www.wikidata.org/entity/Q4903069,BibleGateway.com,https://www.biblegateway.com/
http://www.wikidata.org/entity/Q4903468,Bibliophile mailing list,http://www.bibliophilegroup.com
http://www.wikidata.org/entity/Q4903497,Bibliotek.dk,https://bibliotek.dk
http://www.wikidata.org/entity/Q4904215,Bidorbuy,http://www.bidorbuy.co.za
http://www.wikidata.org/entity/Q4904865,BigMuscle.com,http://www.bigmuscle.com/
http://www.wikidata.org/entity/Q4904871,BigSoccer,http://www.bigsoccer.com/
http://www.wikidata.org/entity/Q4904953,Big Art Mob,http://bigartmob.com/
http://www.wikidata.org/entity/Q4906529,Big Think,http://bigthink.com/
http://www.wikidata.org/entity/Q4907081,Bihar Times,http://www.bihartimes.com
http://www.wikidata.org/entity/Q4907143,Biip.no,http://www.biip.no/
http://www.wikidata.org/entity/Q4907455,Bikroy.com,http://bikroy.com
http://www.wikidata.org/entity/Q4907601,Bilbao Crystallographic Server,http://www.cryst.ehu.es
http://www.wikidata.org/entity/Q4911655,Billboard Greece,http://billboard.com.gr
http://www.wikidata.org/entity/Q4914134,Bing Health,http://www.bing.com
http://www.wikidata.org/entity/Q4914149,Bing Travel,http://www.msn.com/travel/flights
http://www.wikidata.org/entity/Q4914152,Bing Videos,http://www.bing.com/videos
http://www.wikidata.org/entity/Q4914653,bioSearch,http://www.biosearch.in
http://www.wikidata.org/entity/Q4914876,Biographicon,http://www.biographicon.com
http://www.wikidata.org/entity/Q4915479,Bipolar disorder in children,http://www.npr.org/templates/story/story.php?storyid=123544191
http://www.wikidata.org/entity/Q4918667,Bit-tech,http://www.bit-tech.net
http://www.wikidata.org/entity/Q4918848,Bitesize,http://www.bbc.co.uk/education/
http://www.wikidata.org/entity/Q4918938,BitsDuJour,http://www.BitsDuJour.com
http://www.wikidata.org/entity/Q4919015,Bitter Lawyer,http://www.bitterlawyer.com/
http://www.wikidata.org/entity/Q4919283,Bix,http://bix.yahoo.com
http://www.wikidata.org/entity/Q4919329,BizChair.com,http://www.bizchair.com/
http://www.wikidata.org/entity/Q4922765,Blackcircles,http://www.blackcircles.com
http://www.wikidata.org/entity/Q4925644,Blazetrak,http://www.blazetrak.com/
http://www.wikidata.org/entity/Q4925939,Bleeping Computer,http://www.bleepingcomputer.com
http://www.wikidata.org/entity/Q4926804,Blipfoto,http://www.blipfoto.com/
http://www.wikidata.org/entity/Q4927121,BlockParty,http://www.blockparty.com/
http://www.wikidata.org/entity/Q4927342,BlogHer,http://www.blogher.com/
http://www.wikidata.org/entity/Q4927346,BlogShares,http://blogshares.com/
http://www.wikidata.org/entity/Q4927349,BlogTalkRadio,http://www.blogtalkradio.com
http://www.wikidata.org/entity/Q4927358,Blog for America,http://www.blogforamerica.com/
http://www.wikidata.org/entity/Q4927368,Blogcritics,http://www.blogcritics.org
http://www.wikidata.org/entity/Q4927400,Blokely,http://blokely.com/
http://www.wikidata.org/entity/Q4928189,Bloomberg Law,http://bloomberglaw.com
http://www.wikidata.org/entity/Q4928211,Bloomex,http://www.bloomex.ca
http://www.wikidata.org/entity/Q4928468,Blottr,http://www.blottr.com/
http://www.wikidata.org/entity/Q4928634,Blox,http://www.blox.pl/
